""
epoch,train_acc,test_acc
50,0.82508,0.8231
51,0.82418,0.854
52,0.8214,0.7919
53,0.82232,0.7845
54,0.82248,0.8233
55,0.82158,0.7954
56,0.82308,0.8469
57,0.82622,0.7998
58,0.82406,0.8289
59,0.82376,0.8258
60,0.82516,0.8454
61,0.87928,0.9184
62,0.8917,0.9119
63,0.89734,0.9189
64,0.8999,0.9217
65,0.89962,0.9173
66,0.90062,0.9138
67,0.9023,0.9196
68,0.90046,0.9159
69,0.90134,0.9142
70,0.90132,0.9175
71,0.90134,0.9113
72,0.89974,0.9199
73,0.90022,0.9067
74,0.90024,0.9038
75,0.8993,0.9022
76,0.90284,0.8939
77,0.8993,0.9126
78,0.90226,0.9031
79,0.90044,0.9081
80,0.89902,0.8974
81,0.90154,0.9136
82,0.90166,0.9139
83,0.89988,0.9134
84,0.9011,0.8933
85,0.90164,0.9134
86,0.90104,0.9018
87,0.90026,0.9065
88,0.90072,0.8997
89,0.9027,0.8977
90,0.90128,0.9078
91,0.9029,0.9133
92,0.90418,0.9208
93,0.90216,0.9023
94,0.90258,0.9041
95,0.9044,0.9202
96,0.90168,0.9074
97,0.90566,0.9137
98,0.9064,0.906
99,0.9033,0.9151
100,0.90646,0.9192
101,0.9041,0.9002
102,0.90258,0.9103
103,0.9062,0.9212
104,0.9055,0.9153
105,0.90584,0.9124
106,0.90554,0.9009
107,0.90626,0.9051
108,0.90778,0.918
109,0.9062,0.9183
110,0.90568,0.9159
111,0.90828,0.9057
112,0.90726,0.9128
113,0.90762,0.9172
114,0.90646,0.9109
115,0.90854,0.9138
116,0.90844,0.9161
117,0.90804,0.9138
118,0.9058,0.9088
119,0.90858,0.9037
120,0.90772,0.9069
121,0.93714,0.9436
122,0.94544,0.9473
123,0.94828,0.9464
124,0.95142,0.9465
125,0.95184,0.9498
126,0.95456,0.9463
127,0.95346,0.9479
128,0.95642,0.9456
129,0.95724,0.951
130,0.95646,0.9476
131,0.95896,0.9489
132,0.95852,0.948
133,0.95818,0.9456
134,0.9581,0.9475
135,0.95924,0.949
136,0.95924,0.9457
137,0.9588,0.9474
138,0.96016,0.9477
139,0.96098,0.9484
140,0.96128,0.9459
141,0.96038,0.9469
142,0.95966,0.9456
143,0.96134,0.9461
144,0.9602,0.9467
145,0.96082,0.9445
146,0.9609,0.946
147,0.961,0.9486
148,0.96058,0.9494
149,0.96024,0.9467
150,0.96126,0.9482
151,0.96114,0.9472
152,0.96112,0.9446
153,0.9613,0.9463
154,0.96248,0.9478
155,0.9598,0.9441
156,0.96188,0.9446
157,0.9609,0.946
158,0.96152,0.9462
""
epoch,train_acc,test_acc
1,0.4273,0.5245
2,0.6053,0.5009
3,0.67562,0.7276
4,0.716,0.7153
5,0.7393,0.7371
6,0.75392,0.7341
7,0.76334,0.7481
8,0.77332,0.7499
9,0.77602,0.7571
10,0.77984,0.8002
11,0.7857,0.7994
12,0.7883,0.7587
13,0.79052,0.7848
14,0.792,0.7949
15,0.79492,0.77
16,0.79798,0.8023
17,0.79928,0.7889
18,0.80086,0.7538
19,0.80464,0.7694
20,0.80516,0.8101
21,0.80586,0.8249
22,0.80626,0.762
23,0.8091,0.7657
24,0.80896,0.803
25,0.80964,0.8403
26,0.81354,0.7927
27,0.81102,0.7038
28,0.8119,0.8164
29,0.81496,0.8118
30,0.81306,0.7471
